,demarcation.label,demarcation.code,amount_type.code,item.label,amount.sum
2013,Elundini,EC141,AUDA,Creditors,19924799
2013,Elundini,EC141,AUDA,Conditional Grants and Receipts,11679274
2013,Elundini,EC141,AUDA,Bank Overdraft,0
2013,Elundini,EC141,AUDA,Borrowing,247589
2013,Elundini,EC141,AUDA,Total Current Liabilities,38615496
2013,Elundini,EC141,AUDA,Total Net Assets and Liabilities,401980715
2013,Elundini,EC141,AUDA,ASSETS,0
2013,Elundini,EC141,AUDA,Non-Current Assets,0
2013,Elundini,EC141,AUDA,Property Plant and Equipment,324153248
2013,Elundini,EC141,AUDA,Non-Current Investments,0
2013,Elundini,EC141,AUDA,Long-term Receivables,0
2013,Elundini,EC141,AUDA,Investment Property,28286184
2013,Elundini,EC141,AUDA,Investment in Associate,0
2013,Elundini,EC141,AUDA,Agricultural,0
2013,Elundini,EC141,AUDA,Biological,0
2013,Elundini,EC141,AUDA,Intangible,99418
2013,Elundini,EC141,AUDA,Other Non-Current Assets,0
2013,Elundini,EC141,AUDA,Total Non-Current Assets,352538850
2013,Elundini,EC141,AUDA,Current Assets,0
2013,Elundini,EC141,AUDA,Call Investment Deposits,21669775
2013,Elundini,EC141,AUDA,Inventory,7844712
2013,Elundini,EC141,AUDA,Consumer Debtors,14909051
2013,Elundini,EC141,AUDA,Other Debtors,4727555
2013,Elundini,EC141,AUDA,Current Portion Of Long-Term Receivables,0
2013,Elundini,EC141,AUDA,Cash,290772
2013,Elundini,EC141,AUDA,Total Current Assets,49441865
2013,Elundini,EC141,AUDA,Total Assets,401980715
2013,Senqu,EC142,AUDA,COMMUNITY WEALTH / EQUITY,0
2013,Senqu,EC142,AUDA,Community Wealth,0
2013,Senqu,EC142,AUDA,Housing Development Fund,0
2013,Senqu,EC142,AUDA,Reserves,1642127
2013,Senqu,EC142,AUDA,Accumulated Surplus/(Deficit),316629938
2013,Senqu,EC142,AUDA,Minorities Interests,0
2013,Senqu,EC142,AUDA,Total Community Wealth / Equity,318272065
2013,Senqu,EC142,AUDA,Non-Current Liabilities,0
2013,Senqu,EC142,AUDA,Borrowing,14439371
2013,Senqu,EC142,AUDA,Non-Current Provisions,15346187
2013,Senqu,EC142,AUDA,Total Non-Current Liabilities,29785558
2013,Senqu,EC142,AUDA,Current Liabilities,0
2013,Senqu,EC142,AUDA,Consumer Deposits,949266
2013,Senqu,EC142,AUDA,Provisions,5478009
2013,Senqu,EC142,AUDA,Creditors,1644785
2013,Senqu,EC142,AUDA,Conditional Grants and Receipts,27825349
2013,Senqu,EC142,AUDA,Bank Overdraft,0
2013,Senqu,EC142,AUDA,Borrowing,791198
2013,Senqu,EC142,AUDA,Total Current Liabilities,36688607
2013,Senqu,EC142,AUDA,Total Net Assets and Liabilities,384746230
2013,Senqu,EC142,AUDA,ASSETS,0
2013,Senqu,EC142,AUDA,Non-Current Assets,0
2013,Senqu,EC142,AUDA,Property Plant and Equipment,201257572
2013,Senqu,EC142,AUDA,Non-Current Investments,0
2013,Senqu,EC142,AUDA,Long-term Receivables,0
2013,Senqu,EC142,AUDA,Investment Property,10262000
2013,Senqu,EC142,AUDA,Investment in Associate,0
2013,Senqu,EC142,AUDA,Agricultural,0
2013,Senqu,EC142,AUDA,Biological,0
2013,Senqu,EC142,AUDA,Intangible,181180
2013,Senqu,EC142,AUDA,Other Non-Current Assets,1787
2013,Senqu,EC142,AUDA,Total Non-Current Assets,211702539
2013,Senqu,EC142,AUDA,Current Assets,0
2013,Senqu,EC142,AUDA,Call Investment Deposits,0
2013,Senqu,EC142,AUDA,Inventory,3751818
2013,Senqu,EC142,AUDA,Consumer Debtors,13445548
2013,Senqu,EC142,AUDA,Other Debtors,1510022
2013,Senqu,EC142,AUDA,Current Portion Of Long-Term Receivables,83370
2013,Senqu,EC142,AUDA,Cash,154252933
2013,Senqu,EC142,AUDA,Total Current Assets,173043691
2013,Senqu,EC142,AUDA,Total Assets,384746230
2013,Maletswai,EC143,AUDA,COMMUNITY WEALTH / EQUITY,0
2013,Maletswai,EC143,AUDA,Community Wealth,0
2013,Maletswai,EC143,AUDA,Housing Development Fund,0
2013,Maletswai,EC143,AUDA,Reserves,0
2013,Maletswai,EC143,AUDA,Accumulated Surplus/(Deficit),202393008
2013,Maletswai,EC143,AUDA,Minorities Interests,0
2013,Maletswai,EC143,AUDA,Total Community Wealth / Equity,202393008
2013,Maletswai,EC143,AUDA,Non-Current Liabilities,0
2013,Maletswai,EC143,AUDA,Borrowing,6297774
2013,Maletswai,EC143,AUDA,Non-Current Provisions,14603552
2013,Maletswai,EC143,AUDA,Total Non-Current Liabilities,20901326
2013,Maletswai,EC143,AUDA,Current Liabilities,0
2013,Maletswai,EC143,AUDA,Consumer Deposits,1846515
2013,Maletswai,EC143,AUDA,Provisions,6219400
2013,Maletswai,EC143,AUDA,Creditors,32937063
2013,Maletswai,EC143,AUDA,Conditional Grants and Receipts,3469025
2013,Maletswai,EC143,AUDA,Bank Overdraft,0
2013,Maletswai,EC143,AUDA,Borrowing,1533915
2013,Maletswai,EC143,AUDA,Total Current Liabilities,46005918
2013,Maletswai,EC143,AUDA,Total Net Assets and Liabilities,269300252
2013,Maletswai,EC143,AUDA,ASSETS,0
2013,Maletswai,EC143,AUDA,Non-Current Assets,0
2013,Maletswai,EC143,AUDA,Property Plant and Equipment,210488522
2013,Maletswai,EC143,AUDA,Non-Current Investments,702902
2013,Maletswai,EC143,AUDA,Long-term Receivables,0
2013,Maletswai,EC143,AUDA,Investment Property,44102262
2013,Maletswai,EC143,AUDA,Investment in Associate,0
2013,Maletswai,EC143,AUDA,Agricultural,0
2013,Maletswai,EC143,AUDA,Biological,1299800
2013,Maletswai,EC143,AUDA,Intangible,351120
2013,Maletswai,EC143,AUDA,Other Non-Current Assets,0
2013,Maletswai,EC143,AUDA,Total Non-Current Assets,256944606
2013,Maletswai,EC143,AUDA,Current Assets,0
2013,Maletswai,EC143,AUDA,Call Investment Deposits,0
2013,Maletswai,EC143,AUDA,Inventory,930695
2013,Maletswai,EC143,AUDA,Consumer Debtors,8606125
2013,Maletswai,EC143,AUDA,Other Debtors,1704832
2013,Maletswai,EC143,AUDA,Current Portion Of Long-Term Receivables,0
2013,Maletswai,EC143,AUDA,Cash,1113993
2013,Maletswai,EC143,AUDA,Total Current Assets,12355645
2013,Maletswai,EC143,AUDA,Total Assets,269300251
2013,Gariep,EC144,AUDA,COMMUNITY WEALTH / EQUITY,0
2013,Gariep,EC144,AUDA,Community Wealth,0
2013,Gariep,EC144,AUDA,Housing Development Fund,0
2013,Gariep,EC144,AUDA,Reserves,0
2013,Gariep,EC144,AUDA,Accumulated Surplus/(Deficit),168728414
2013,Gariep,EC144,AUDA,Minorities Interests,0
2013,Gariep,EC144,AUDA,Total Community Wealth / Equity,168728414
2013,Gariep,EC144,AUDA,Non-Current Liabilities,0
2013,Gariep,EC144,AUDA,Borrowing,0
2013,Gariep,EC144,AUDA,Non-Current Provisions,0
2013,Gariep,EC144,AUDA,Total Non-Current Liabilities,0
2013,Gariep,EC144,AUDA,Current Liabilities,0
2013,Gariep,EC144,AUDA,Consumer Deposits,0
2013,Gariep,EC144,AUDA,Provisions,3357227
2013,Gariep,EC144,AUDA,Creditors,6045827
2013,Gariep,EC144,AUDA,Conditional Grants and Receipts,2741035
2013,Gariep,EC144,AUDA,Bank Overdraft,0
2013,Gariep,EC144,AUDA,Borrowing,0
2013,Gariep,EC144,AUDA,Total Current Liabilities,12144089
2013,Gariep,EC144,AUDA,Total Net Assets and Liabilities,180872503
2013,Gariep,EC144,AUDA,ASSETS,0
2013,Gariep,EC144,AUDA,Non-Current Assets,0
2013,Gariep,EC144,AUDA,Property Plant and Equipment,144079564
2013,Gariep,EC144,AUDA,Non-Current Investments,0
2013,Gariep,EC144,AUDA,Long-term Receivables,0
2013,Gariep,EC144,AUDA,Investment Property,8119787
2013,Gariep,EC144,AUDA,Investment in Associate,0
2013,Gariep,EC144,AUDA,Agricultural,0
2013,Gariep,EC144,AUDA,Biological,0
2013,Gariep,EC144,AUDA,Intangible,147264
2013,Gariep,EC144,AUDA,Other Non-Current Assets,0
2013,Gariep,EC144,AUDA,Total Non-Current Assets,152346615
2013,Gariep,EC144,AUDA,Current Assets,0
2013,Gariep,EC144,AUDA,Call Investment Deposits,0
2013,Gariep,EC144,AUDA,Inventory,16414291
2013,Gariep,EC144,AUDA,Consumer Debtors,585218
2013,Gariep,EC144,AUDA,Other Debtors,3550499
2013,Gariep,EC144,AUDA,Current Portion Of Long-Term Receivables,0
2013,Gariep,EC144,AUDA,Cash,7975880
2013,Gariep,EC144,AUDA,Total Current Assets,28525888
2013,Gariep,EC144,AUDA,Total Assets,180872503
2013,Ngquza Hill,EC153,AUDA,COMMUNITY WEALTH / EQUITY,0
2013,Ngquza Hill,EC153,AUDA,Community Wealth,0
2013,Ngquza Hill,EC153,AUDA,Housing Development Fund,0
2013,Ngquza Hill,EC153,AUDA,Reserves,0
2013,Ngquza Hill,EC153,AUDA,Accumulated Surplus/(Deficit),819793760
2013,Ngquza Hill,EC153,AUDA,Minorities Interests,0
2013,Ngquza Hill,EC153,AUDA,Total Community Wealth / Equity,819793760
2013,Ngquza Hill,EC153,AUDA,Non-Current Liabilities,0
2013,Ngquza Hill,EC153,AUDA,Borrowing,6825840
2013,Ngquza Hill,EC153,AUDA,Non-Current Provisions,3149065
2013,Ngquza Hill,EC153,AUDA,Total Non-Current Liabilities,9974905
2013,Ngquza Hill,EC153,AUDA,Current Liabilities,0
2013,Ngquza Hill,EC153,AUDA,Consumer Deposits,0
2013,Ngquza Hill,EC153,AUDA,Provisions,3308202
2013,Ngquza Hill,EC153,AUDA,Creditors,19544620
2013,Ngquza Hill,EC153,AUDA,Conditional Grants and Receipts,3275502
2013,Ngquza Hill,EC153,AUDA,Bank Overdraft,0
2013,Ngquza Hill,EC153,AUDA,Borrowing,0
2013,Ngquza Hill,EC153,AUDA,Total Current Liabilities,26128324
2013,Ngquza Hill,EC153,AUDA,Total Net Assets and Liabilities,855896989
2013,Ngquza Hill,EC153,AUDA,ASSETS,0
2013,Ngquza Hill,EC153,AUDA,Non-Current Assets,0
2013,Ngquza Hill,EC153,AUDA,Property Plant and Equipment,331724534
2013,Ngquza Hill,EC153,AUDA,Non-Current Investments,0
2013,Ngquza Hill,EC153,AUDA,Long-term Receivables,0
2013,Ngquza Hill,EC153,AUDA,Investment Property,446226604
2013,Ngquza Hill,EC153,AUDA,Investment in Associate,4383533
2013,Ngquza Hill,EC153,AUDA,Agricultural,0
2013,Ngquza Hill,EC153,AUDA,Biological,0
2013,Ngquza Hill,EC153,AUDA,Intangible,0
2013,Ngquza Hill,EC153,AUDA,Other Non-Current Assets,0
2013,Ngquza Hill,EC153,AUDA,Total Non-Current Assets,782334671
2013,Ngquza Hill,EC153,AUDA,Current Assets,0
2013,Ngquza Hill,EC153,AUDA,Call Investment Deposits,0
2013,Ngquza Hill,EC153,AUDA,Inventory,14851805
2013,Ngquza Hill,EC153,AUDA,Consumer Debtors,2161210
2013,Ngquza Hill,EC153,AUDA,Other Debtors,6664968
2013,Ngquza Hill,EC153,AUDA,Current Portion Of Long-Term Receivables,0
2013,Ngquza Hill,EC153,AUDA,Cash,49884335
2013,Ngquza Hill,EC153,AUDA,Total Current Assets,73562318
2013,Ngquza Hill,EC153,AUDA,Total Assets,855896989
2013,Port St Johns,EC154,AUDA,COMMUNITY WEALTH / EQUITY,0
2013,Port St Johns,EC154,AUDA,Community Wealth,0
2013,Port St Johns,EC154,AUDA,Housing Development Fund,0
2013,Port St Johns,EC154,AUDA,Reserves,0
2013,Port St Johns,EC154,AUDA,Accumulated Surplus/(Deficit),355146149
2013,Port St Johns,EC154,AUDA,Minorities Interests,0
2013,Port St Johns,EC154,AUDA,Total Community Wealth / Equity,355146149
2013,Port St Johns,EC154,AUDA,Non-Current Liabilities,0
2013,Port St Johns,EC154,AUDA,Borrowing,0
2013,Port St Johns,EC154,AUDA,Non-Current Provisions,773461
2013,Port St Johns,EC154,AUDA,Total Non-Current Liabilities,773461
2013,Port St Johns,EC154,AUDA,Current Liabilities,0
2013,Port St Johns,EC154,AUDA,Consumer Deposits,0
2013,Port St Johns,EC154,AUDA,Provisions,0
2013,Port St Johns,EC154,AUDA,Creditors,13933883
2013,Port St Johns,EC154,AUDA,Conditional Grants and Receipts,6352677
2013,Port St Johns,EC154,AUDA,Bank Overdraft,0
2013,Port St Johns,EC154,AUDA,Borrowing,0
2013,Port St Johns,EC154,AUDA,Total Current Liabilities,20286560
2013,Port St Johns,EC154,AUDA,Total Net Assets and Liabilities,376206170
2013,Port St Johns,EC154,AUDA,ASSETS,0
2013,Port St Johns,EC154,AUDA,Non-Current Assets,0
2013,Port St Johns,EC154,AUDA,Property Plant and Equipment,339154122
2013,Port St Johns,EC154,AUDA,Non-Current Investments,0
2013,Port St Johns,EC154,AUDA,Long-term Receivables,0
2013,Port St Johns,EC154,AUDA,Investment Property,13742543
2013,Port St Johns,EC154,AUDA,Investment in Associate,0
2013,Port St Johns,EC154,AUDA,Agricultural,0
2013,Port St Johns,EC154,AUDA,Biological,0
2013,Port St Johns,EC154,AUDA,Intangible,0
2013,Port St Johns,EC154,AUDA,Other Non-Current Assets,0
2013,Port St Johns,EC154,AUDA,Total Non-Current Assets,352896665
2013,Port St Johns,EC154,AUDA,Current Assets,0
2013,Port St Johns,EC154,AUDA,Call Investment Deposits,0
2013,Port St Johns,EC154,AUDA,Inventory,371205
2013,Port St Johns,EC154,AUDA,Consumer Debtors,58832
2013,Port St Johns,EC154,AUDA,Other Debtors,7971618
2013,Port St Johns,EC154,AUDA,Current Portion Of Long-Term Receivables,0
2013,Port St Johns,EC154,AUDA,Cash,14907850
2013,Port St Johns,EC154,AUDA,Total Current Assets,23309505
2013,Port St Johns,EC154,AUDA,Total Assets,376206170
2013,Nyandeni,EC155,AUDA,COMMUNITY WEALTH / EQUITY,0
2013,Nyandeni,EC155,AUDA,Community Wealth,0
2013,Nyandeni,EC155,AUDA,Housing Development Fund,0
2013,Nyandeni,EC155,AUDA,Reserves,0
2013,Nyandeni,EC155,AUDA,Accumulated Surplus/(Deficit),371475048
2013,Nyandeni,EC155,AUDA,Minorities Interests,0
2013,Nyandeni,EC155,AUDA,Total Community Wealth / Equity,371475048
2013,Nyandeni,EC155,AUDA,Non-Current Liabilities,0
2013,Nyandeni,EC155,AUDA,Borrowing,1072921
2013,Nyandeni,EC155,AUDA,Non-Current Provisions,2598903
2013,Nyandeni,EC155,AUDA,Total Non-Current Liabilities,3671824
2013,Nyandeni,EC155,AUDA,Current Liabilities,0
2013,Nyandeni,EC155,AUDA,Consumer Deposits,2688045
2013,Nyandeni,EC155,AUDA,Provisions,1061962
2013,Nyandeni,EC155,AUDA,Creditors,15701718
2013,Nyandeni,EC155,AUDA,Conditional Grants and Receipts,0
2013,Nyandeni,EC155,AUDA,Bank Overdraft,0
2013,Nyandeni,EC155,AUDA,Borrowing,0
2013,Nyandeni,EC155,AUDA,Total Current Liabilities,19451725
2013,Nyandeni,EC155,AUDA,Total Net Assets and Liabilities,394598597
2013,Nyandeni,EC155,AUDA,ASSETS,0
2013,Nyandeni,EC155,AUDA,Non-Current Assets,0
2013,Nyandeni,EC155,AUDA,Property Plant and Equipment,247470900
2013,Nyandeni,EC155,AUDA,Non-Current Investments,0
2013,Nyandeni,EC155,AUDA,Long-term Receivables,0
2013,Nyandeni,EC155,AUDA,Investment Property,60473350
2013,Nyandeni,EC155,AUDA,Investment in Associate,0
2013,Nyandeni,EC155,AUDA,Agricultural,0
2013,Nyandeni,EC155,AUDA,Biological,0
2013,Nyandeni,EC155,AUDA,Intangible,409296
2013,Nyandeni,EC155,AUDA,Other Non-Current Assets,0
2013,Nyandeni,EC155,AUDA,Total Non-Current Assets,308353546
2013,Nyandeni,EC155,AUDA,Current Assets,0
2013,Nyandeni,EC155,AUDA,Call Investment Deposits,69005441
2013,Nyandeni,EC155,AUDA,Inventory,119715
2013,Nyandeni,EC155,AUDA,Consumer Debtors,1599458
2013,Nyandeni,EC155,AUDA,Other Debtors,1839163
2013,Nyandeni,EC155,AUDA,Current Portion Of Long-Term Receivables,0
2013,Nyandeni,EC155,AUDA,Cash,13681274
2013,Nyandeni,EC155,AUDA,Total Current Assets,86245051
2013,Nyandeni,EC155,AUDA,Total Assets,394598597
2013,Mhlontlo,EC156,AUDA,COMMUNITY WEALTH / EQUITY,0
2013,Mhlontlo,EC156,AUDA,Community Wealth,0
2013,Mhlontlo,EC156,AUDA,Housing Development Fund,0
2013,Mhlontlo,EC156,AUDA,Reserves,0
2013,Mhlontlo,EC156,AUDA,Accumulated Surplus/(Deficit),142563650
2013,Mhlontlo,EC156,AUDA,Minorities Interests,0
2013,Mhlontlo,EC156,AUDA,Total Community Wealth / Equity,142563650
2013,Mhlontlo,EC156,AUDA,Non-Current Liabilities,0
2013,Mhlontlo,EC156,AUDA,Borrowing,0
2013,Mhlontlo,EC156,AUDA,Non-Current Provisions,5031690
2013,Mhlontlo,EC156,AUDA,Total Non-Current Liabilities,5031690
2013,Mhlontlo,EC156,AUDA,Current Liabilities,0
2013,Mhlontlo,EC156,AUDA,Consumer Deposits,0
2013,Mhlontlo,EC156,AUDA,Provisions,0
2013,Mhlontlo,EC156,AUDA,Creditors,6950337
2013,Mhlontlo,EC156,AUDA,Conditional Grants and Receipts,16044596
2013,Mhlontlo,EC156,AUDA,Bank Overdraft,0
2013,Mhlontlo,EC156,AUDA,Borrowing,0
2013,Mhlontlo,EC156,AUDA,Total Current Liabilities,22994933
2013,Mhlontlo,EC156,AUDA,Total Net Assets and Liabilities,170590273
2013,Mhlontlo,EC156,AUDA,ASSETS,0
2013,Mhlontlo,EC156,AUDA,Non-Current Assets,0
2013,Mhlontlo,EC156,AUDA,Property Plant and Equipment,104693251
2013,Mhlontlo,EC156,AUDA,Non-Current Investments,0
2013,Mhlontlo,EC156,AUDA,Long-term Receivables,0
2013,Mhlontlo,EC156,AUDA,Investment Property,21401100
2013,Mhlontlo,EC156,AUDA,Investment in Associate,0
2013,Mhlontlo,EC156,AUDA,Agricultural,0
2013,Mhlontlo,EC156,AUDA,Biological,0
2013,Mhlontlo,EC156,AUDA,Intangible,1030807
2013,Mhlontlo,EC156,AUDA,Other Non-Current Assets,119400
2013,Mhlontlo,EC156,AUDA,Total Non-Current Assets,127244558
2013,Mhlontlo,EC156,AUDA,Current Assets,0
2013,Mhlontlo,EC156,AUDA,Call Investment Deposits,0
2013,Mhlontlo,EC156,AUDA,Inventory,0
2013,Mhlontlo,EC156,AUDA,Consumer Debtors,0
2013,Mhlontlo,EC156,AUDA,Other Debtors,8204802
2013,Mhlontlo,EC156,AUDA,Current Portion Of Long-Term Receivables,0
2013,Mhlontlo,EC156,AUDA,Cash,35140912
